time,x,y,z
6.322,-6.769474615,-11.4929406,14.9479103
6.324,-6.864536271,-11.6472231,15.0257278
6.326,-6.960781373,-11.80258254,15.10747382
6.328,-7.05820724,-11.95896106,15.19322919
6.33,-7.156810062,-12.11629678,15.28307508
6.332,-7.256584837,-12.27452366,15.37709296
6.334,-7.357525315,-12.43357132,15.47536438
6.336,-7.459623931,-12.59336501,15.57797077
6.338,-7.562871743,-12.75382534,15.6849934
6.34,-7.667258368,-12.9148682,15.79651315
6.342,-7.772771915,-13.07640458,15.91261038
6.344,-7.879398919,-13.23834053,16.03336462
6.346,-7.987124269,-13.40057695,16.15885446
6.348,-8.095931135,-13.56300944,16.28915731
6.35,-8.205800899,-13.72552819,16.42434922
6.352,-8.316713091,-13.88801797,16.5645045
6.354,-8.428645308,-14.05035791,16.70969556
6.356,-8.541573134,-14.2124214,16.85999263
6.358,-8.655470067,-14.37407598,17.01546347
6.36,-8.770307465,-14.53518339,17.17617302
6.362,-8.886054453,-14.69559944,17.3421831
6.364,-9.002677843,-14.85517385,17.51355214
6.366,-9.120142061,-15.01375023,17.69033476
6.368,-9.238409092,-15.17116619,17.87258146
6.37,-9.357438409,-15.32725332,18.0603382
6.372,-9.477186878,-15.48183707,18.25364603
6.374,-9.597608708,-15.63473686,18.4525407
6.376,-9.718655382,-15.78576611,18.6570523
6.378,-9.840275582,-15.93473232,18.86720475
6.38,-9.962415128,-16.08143709,19.08301541
6.382,-10.08501695,-16.22567648,19.30449466
6.384,-10.20802102,-16.36724097,19.53164542
6.386,-10.33136425,-16.50591565,19.76446269
6.388,-10.45498053,-16.64148053,20.00293313
6.39,-10.57880068,-16.77371076,20.24703464
6.392,-10.70275233,-16.90237684,20.49673573
6.394,-10.82675998,-17.02724503,20.75199525
6.396,-10.950745,-17.14807771,21.0127619
6.398,-11.07462551,-17.26463371,21.27897366
6.4,-11.19831647,-17.37666874,21.55055742
6.402,-11.32172968,-17.48393599,21.82742871
6.404,-11.44477377,-17.5861865,22.10949105
6.406,-11.5673542,-17.68316976,22.3966356
6.408,-11.68937336,-17.77463434,22.688741
6.41,-11.81073061,-17.8603285,22.98567283
6.412,-11.93132227,-17.94000086,23.28728325
6.414,-12.05104177,-18.0134011,23.59341088
6.416,-12.16977974,-18.08028076,23.90388058
6.418,-12.28742403,-18.14039401,24.21850303
6.42,-12.40385989,-18.19349846,24.53707465
6.422,-12.51897011,-18.23935599,24.85937777
6.424,-12.63263512,-18.27773371,25.18518017
6.426,-12.74473314,-18.30840488,25.51423519
6.428,-12.85514043,-18.33114969,25.84628203
6.43,-12.96373138,-18.34575639,26.18104566
6.432,-13.0703788,-18.35202228,26.51823689
6.434,-13.17495405,-18.34975452,26.8575529
6.436,-13.27732739,-18.33877117,27.19867752
6.438,-13.37736812,-18.31890234,27.54128145
6.44,-13.4749449,-18.28999111,27.8850228
6.442,-13.56992603,-18.25189417,28.22954791
6.444,-13.6621797,-18.20448326,28.57449163
6.446,-13.75157437,-18.147646,28.91947817
6.448,-13.83797901,-18.08128645,29.26412194
6.45,-13.92126346,-18.00532618,29.60802842
6.452,-14.00129876,-17.91970509,29.95079507
6.454,-14.07795753,-17.82438218,30.29201227
6.456,-14.15111426,-17.7193363,30.63126448
6.458,-14.22064574,-17.60456664,30.9681314
6.46,-14.28643135,-17.48009323,31.30218916
6.462,-14.34835353,-17.34595765,31.63301164
6.464,-14.40629802,-17.20222317,31.96017165
6.466,-14.46015434,-17.04897518,32.28324244
6.468,-14.50981609,-16.88632143,32.60179904
6.47,-14.55518133,-16.7143919,32.9154196
6.472,-14.59615295,-16.53333902,33.22368702
6.474,-14.632639,-16.34333746,33.52619026
6.476,-14.664553,-16.14458383,33.82252577
6.478,-14.69181433,-15.93729647,34.11229913
6.48,-14.71434848,-15.72171488,34.39512623
6.482,-14.73208736,-15.49809922,34.67063486
6.484,-14.74496961,-15.26672959,34.9384661
6.486,-14.75294078,-15.02790529,35.19827538
6.488,-14.75595364,-14.78194388,35.44973409
6.49,-14.75396834,-14.52918021,35.69253056
6.492,-14.74695262,-14.2699654,35.92637119
6.494,-14.73488196,-14.00466554,36.15098167
6.496,-14.71773972,-13.73366059,36.36610771
6.498,-14.69551723,-13.45734294,36.571516
6.5,-14.66821388,-13.17611604,36.76699509
6.502,-14.63583715,-12.89039309,36.95235575
6.504,-14.59840266,-12.60059534,37.12743177
6.506,-14.5559341,-12.30715069,37.2920803
6.508,-14.50846324,-12.01049224,37.44618205
6.51,-14.45602983,-11.71105645,37.58964163
6.512,-14.39868148,-11.40928187,37.72238751
6.514,-14.33647358,-11.10560743,37.844372
6.516,-14.26946907,-10.80047082,37.9555711
6.518,-14.19773832,-10.49430723,38.05598417
6.52,-14.12135886,-10.18754763,38.14563357
6.522,-14.04041518,-9.880617348,38.22456414
6.524,-13.95499844,-9.573934949,38.29284263
6.526,-13.86520621,-9.26791054,38.35055695
6.528,-13.77114217,-8.962944811,38.39781546
6.53,-13.67291575,-8.659427782,38.43474608
6.532,-13.57064184,-8.35773757,38.46149526
6.534,-13.46444041,-8.058239644,38.47822719
6.536,-13.35443615,-7.761285694,38.48512258
6.538,-13.24075811,-7.467212849,38.48237753
6.54,-13.12353933,-7.176343073,38.47020265
6.542,-13.00291638,-6.88898236,38.44882153
6.544,-12.87902908,-6.605420304,38.41846983
6.546,-12.75202002,-6.325929652,38.37939404
6.548,-12.62203419,-6.050765913,38.33185006
6.55,-12.48921861,-5.780167151,38.27610234
6.552,-12.35372194,-5.514353811,38.21242243
6.554,-12.21569404,-5.253528648,38.14108784
6.556,-12.0752857,-4.997876714,38.06238107
6.558,-11.93264818,-4.747565509,37.97658826
6.56,-11.78793287,-4.502745087,37.88399826
6.562,-11.64129102,-4.263548301,37.78490157
6.564,-11.49287329,-4.030091182,37.67958924
6.566,-11.34282952,-3.802473166,37.56835208
6.568,-11.19130839,-3.580777625,37.45147966
6.57,-11.0384571,-3.36507234,37.32925942
6.572,-10.88442118,-3.155409883,37.20197604
6.574,-10.72934413,-2.951828269,37.0699106
6.576,-10.57336725,-2.754351514,36.93333989
6.578,-10.41662935,-2.562990275,36.79253584
6.58,-10.25926661,-2.377742414,36.64776493
6.582,-10.10141232,-2.198593682,36.49928773
6.584,-9.943196762,-2.025518372,36.34735842
6.586,-9.784746996,-1.858479983,36.19222439
6.588,-9.626186754,-1.697431906,36.03412593
6.59,-9.467636298,-1.542318056,35.87329593
6.592,-9.309212311,-1.393073595,35.70995965
6.594,-9.151027795,-1.24962553,35.54433451
6.596,-8.993192001,-1.111893422,35.37662999
6.598,-8.835810348,-0.979789975,35.20704745
6.6,-8.678984381,-0.853221693,35.03578015
6.602,-8.522811723,-0.732089465,34.86301318
6.604,-8.367386054,-0.616289161,34.68892346
6.606,-8.21279709,-0.505712201,34.51367983
6.608,-8.059130579,-0.400246088,34.33744304
6.61,-7.906468313,-0.299774948,34.16036593
6.612,-7.754888135,-0.204180011,33.98259348
6.614,-7.604463978,-0.113340104,33.804263
6.616,-7.455265883,-0.027132084,33.62550425
6.618,-7.307360056,0.054568718,33.44643965
6.62,-7.160808908,0.131888109,33.26718444
6.622,-7.015671115,0.204952646,33.08784692
6.624,-6.872001684,0.273889294,32.90852862
6.626,-6.729852014,0.338825082,32.72932454
6.628,-6.589269975,0.399886809,32.5503234
6.63,-6.45029998,0.457200752,32.3716078
6.632,-6.312983073,0.510892411,32.19325457
6.634,-6.177357006,0.561086263,32.01533489
6.636,-6.043456335,0.607905547,31.83791462
6.638,-5.911312503,0.651472061,31.66105448
6.64,-5.780953935,0.691905985,31.48481031
6.642,-5.652406129,0.729325709,31.30923331
6.644,-5.525691756,0.763847699,31.13437025
6.646,-5.40083075,0.795586363,30.96026373
6.648,-5.277840407,0.824653934,30.78695236
6.65,-5.15673548,0.851160382,30.61447102
6.652,-5.037528276,0.875213311,30.44285104
6.654,-4.920228753,0.896917909,30.27212043
6.656,-4.80484461,0.916376867,30.10230404
6.658,-4.691381389,0.933690343,29.93342383
6.66,-4.579842562,0.948955923,29.76549895
6.662,-4.470229628,0.962268579,29.59854601
6.664,-4.3625422,0.973720661,29.43257923
6.666,-4.256778096,0.983401898,29.26761055
6.668,-4.152933427,0.991399378,29.10364985
6.67,-4.051002685,0.997797542,28.9407051
6.672,-3.950978822,1.002678217,28.77878245
6.674,-3.852853335,1.00612061,28.61788642
6.676,-3.75661635,1.008201347,28.45802001
6.678,-3.662256695,1.008994487,28.29918482
6.68,-3.569761976,1.008571558,28.14138116
6.682,-3.479118657,1.007001584,27.98460817
6.684,-3.390312124,1.004351131,27.82886395
6.686,-3.30332676,1.00068434,27.67414559
6.688,-3.218146012,0.996062973,27.52044932
6.69,-3.134752453,0.990546454,27.36777058
6.692,-3.053127849,0.98419192,27.21610409
6.694,-2.973253216,0.977054274,27.06544395
6.696,-2.895108883,0.969186225,26.91578366
6.698,-2.818674544,0.960638342,26.76711625
6.7,-2.743929316,0.951459103,26.6194343
6.702,-2.670851789,0.941694959,26.47273001
6.704,-2.599420077,0.931390379,26.32699524
6.706,-2.529611866,0.920587898,26.18222158
6.708,-2.461404462,0.909328182,26.03840037
6.71,-2.394774831,0.897650077,25.89552277
6.712,-2.329699644,0.885590657,25.75357976
6.714,-2.266155319,0.873185284,25.61256221
6.716,-2.204118055,0.860467658,25.47246091
6.718,-2.143563871,0.847469869,25.33326657
6.72,-2.084468643,0.834222448,25.19496987
6.722,-2.026808133,0.820754419,25.05756147
6.724,-1.970558024,0.807093349,24.92103206
6.726,-1.91569395,0.793265396,24.78537234
6.728,-1.86219152,0.779295362,24.65057307
6.73,-1.81002635,0.765206733,24.51662506
6.732,-1.759174086,0.751021735,24.3835192
6.734,-1.709610429,0.736761373,24.25124649
6.736,-1.661311155,0.722445477,24.11979799
6.738,-1.61425214,0.70809275,23.9891649
6.74,-1.568409379,0.693720806,23.85933852
6.742,-1.523759001,0.679346214,23.73031029
6.744,-1.480277293,0.664984536,23.60207178
6.746,-1.43794071,0.650650373,23.47461467
6.748,-1.396725896,0.6363574,23.3479308
6.75,-1.356609694,0.622118401,23.22201215
6.752,-1.317569161,0.607945309,23.09685085
6.754,-1.279581581,0.593849241,22.97243915
6.756,-1.242624475,0.579840534,22.84876948
6.758,-1.206675613,0.565928775,22.72583439
6.76,-1.171713019,0.552122833,22.6036266
6.762,-1.137714988,0.538430898,22.48213896
6.764,-1.104660085,0.524860503,22.36136448
6.766,-1.072527161,0.511418557,22.24129631
6.768,-1.04129535,0.498111373,22.12192774
6.77,-1.010944085,0.484944697,22.00325219
6.772,-0.981453092,0.471923735,21.88526325
6.774,-0.952802406,0.459053173,21.76795462
6.776,-0.924972367,0.446337211,21.65132016
6.778,-0.897943625,0.433779579,21.53535382
6.78,-0.871697146,0.421383566,21.42004973
6.782,-0.84621421,0.409152037,21.30540211
6.784,-0.821476415,0.39708746,21.19140533
6.786,-0.79746568,0.385191923,21.07805384
6.788,-0.774164243,0.373467153,20.96534226
6.79,-0.751554664,0.361914541,20.85326528
6.792,-0.729619822,0.350535152,20.74181773
6.794,-0.708342919,0.339329751,20.63099452
6.796,-0.687707475,0.328298814,20.5207907
6.798,-0.667697334,0.317442548,20.41120139
6.8,-0.648296653,0.306760905,20.30222182
6.802,-0.629489908,0.296253595,20.19384732
6.804,-0.611261893,0.285920106,20.08607331
6.806,-0.593597713,0.275759712,19.97889529
6.808,-0.576482784,0.26577149,19.87230887
6.81,-0.559902833,0.255954331,19.76630972
6.812,-0.543843892,0.246306951,19.66089359
6.814,-0.528292294,0.236827907,19.55605633
6.816,-0.513234676,0.227515602,19.45179385
6.818,-0.498657974,0.2183683,19.34810213
6.82,-0.484549416,0.209384134,19.24497722
6.822,-0.47089652,0.200561117,19.14241526
6.824,-0.457687093,0.191897149,19.04041242
6.826,-0.444909226,0.183390027,18.93896497
6.828,-0.43255129,0.175037455,18.83806921
6.83,-0.420601936,0.166837048,18.73772151
6.832,-0.409050083,0.158786344,18.63791831
6.834,-0.39788492,0.150882805,18.53865608
6.836,-0.387095901,0.14312383,18.43993136
6.838,-0.376672743,0.135506759,18.34174074
6.84,-0.36660542,0.128028877,18.24408084
6.842,-0.356884155,0.120687424,18.14694836
6.844,-0.347499422,0.113479594,18.05034002
6.846,-0.33844194,0.106402548,17.9542526
6.848,-0.329702667,0.099453412,17.8586829
6.85,-0.321272799,0.092629285,17.76362778
6.852,-0.313143764,0.085927244,17.66908413
6.854,-0.305307215,0.079344344,17.5750489
6.856,-0.297755031,0.072877626,17.48151904
6.858,-0.29047931,0.066524118,17.38849157
6.86,-0.283472366,0.060280839,17.29596352
6.862,-0.276726724,0.054144804,17.20393197
6.864,-0.270235116,0.048113021,17.11239402
6.866,-0.263990477,0.042182501,17.02134681
6.868,-0.25798594,0.036350255,16.93078751
6.87,-0.252214836,0.030613301,16.8407133
6.872,-0.246670686,0.02496866,16.75112143
6.874,-0.241347196,0.019413363,16.66200913
6.876,-0.236238257,0.013944452,16.57337368
6.878,-0.23133794,0.008558979,16.4852124
6.88,-0.226640491,0.003254011,16.39752261
6.882,-0.222140327,-0.001973372,16.31030167
6.884,-0.217832035,-0.007126075,16.22354695
6.886,-0.213710366,-0.012206983,16.13725585
6.888,-0.209770229,-0.017218967,16.0514258
6.89,-0.206006696,-0.022164876,15.96605424
6.892,-0.202414988,-0.027047543,15.88113864
6.894,-0.19899048,-0.031869777,15.79667649
6.896,-0.195728691,-0.036634371,15.7126653
6.898,-0.192625286,-0.041344096,15.62910259
6.9,-0.189676068,-0.046001699,15.54598591
6.902,-0.18687698,-0.050609909,15.46331283
6.904,-0.184224099,-0.055171432,15.38108094
6.906,-0.181713631,-0.059688951,15.29928783
6.908,-0.179341911,-0.06416513,15.21793113
6.91,-0.1771054,-0.06860261,15.13700848
6.912,-0.17500068,-0.073004011,15.05651753
6.914,-0.173024453,-0.077371931,14.97645595
6.916,-0.171173538,-0.081708946,14.89682145
6.918,-0.169444866,-0.086017613,14.81761171
6.92,-0.16783548,-0.09030047,14.73882447
6.922,-0.166342534,-0.094560031,14.66045745
6.924,-0.164963283,-0.098798793,14.58250842
6.926,-0.163695091,-0.103019233,14.50497515
6.928,-0.16253542,-0.10722381,14.42785541
6.93,-0.16148183,-0.111414965,14.351147
6.932,-0.16053198,-0.115595122,14.27484775
6.934,-0.159683622,-0.119766688,14.19895547
6.936,-0.158934599,-0.123932054,14.123468
6.938,-0.158282846,-0.128093594,14.04838322
6.94,-0.157726384,-0.13225367,13.97369898
6.942,-0.157263321,-0.136414631,13.89941316
6.944,-0.156891847,-0.140578809,13.82552368
6.946,-0.156610237,-0.144748527,13.75202844
6.948,-0.156416843,-0.148926097,13.67892537
6.95,-0.156310097,-0.153113817,13.6062124
6.952,-0.156288507,-0.157313981,13.53388749
6.954,-0.156350656,-0.16152887,13.4619486
6.956,-0.1564952,-0.165760758,13.39039372
6.958,-0.156720866,-0.170011915,13.31922083
6.96,-0.157026453,-0.174284602,13.24842794
6.962,-0.157410826,-0.178581077,13.17801308
6.964,-0.157872918,-0.182903593,13.10797426
6.966,-0.15841173,-0.187254403,13.03830954
6.968,-0.159026324,-0.191635755,12.96901697
6.97,-0.159715826,-0.196049898,12.90009462
6.972,-0.160479426,-0.200499081,12.83154057
6.974,-0.161316372,-0.204985555,12.76335292
6.976,-0.162225973,-0.209511573,12.69552978
6.978,-0.163207595,-0.214079393,12.62806926
6.98,-0.164260662,-0.218691275,12.56096951
6.982,-0.165384655,-0.223349487,12.49422866
6.984,-0.16657911,-0.228056304,12.42784488
6.986,-0.167843615,-0.232814007,12.36181634
6.988,-0.169177815,-0.237624891,12.29614121
6.99,-0.170581406,-0.242491256,12.2308177
6.992,-0.172054134,-0.247415417,12.16584402
6.994,-0.173595799,-0.2523997,12.10121838
6.996,-0.175206248,-0.257446448,12.03693903
6.998,-0.176885381,-0.262558015,11.97300421
7,-0.178633144,-0.267736774,11.90941218
7.002,-0.180449533,-0.272985117,11.84616121
7.004,-0.18233459,-0.278305451,11.7832496
7.006,-0.184288405,-0.283700207,11.72067563
7.008,-0.186311115,-0.289171834,11.65843763
7.01,-0.188402902,-0.294722807,11.59653391
7.012,-0.190563995,-0.300355622,11.53496282
7.014,-0.192794666,-0.306072803,11.47372271
7.016,-0.195095234,-0.311876898,11.41281194
7.018,-0.197466061,-0.317770485,11.35222889
7.02,-0.199907554,-0.32375617,11.29197196
7.022,-0.202420163,-0.329836589,11.23203955
7.024,-0.205004383,-0.336014412,11.17243008
7.026,-0.207660751,-0.34229234,11.11314198
7.028,-0.210389848,-0.348673111,11.0541737
7.03,-0.213192297,-0.355159498,10.99552371
7.032,-0.216068765,-0.36175431,10.93719048
7.034,-0.219019963,-0.368460398,10.8791725
7.036,-0.222046641,-0.375280651,10.82146828
7.038,-0.225149595,-0.382218001,10.76407633
7.04,-0.228329664,-0.389275423,10.7069952
7.042,-0.231587726,-0.396455937,10.65022344
7.044,-0.234924707,-0.403762611,10.5937596
7.046,-0.238341572,-0.411198557,10.53760228
7.048,-0.24183933,-0.418766941,10.48175007
7.05,-0.245419034,-0.426470977,10.42620159
7.052,-0.24908178,-0.434313934,10.37095546
7.054,-0.252828708,-0.442299134,10.31601033
7.056,-0.256660999,-0.450429954,10.26136487
7.058,-0.260579883,-0.458709832,10.20701777
7.06,-0.264586629,-0.467142263,10.15296771
7.062,-0.268682554,-0.475730804,10.09921342
7.064,-0.27286902,-0.484479074,10.04575363
7.066,-0.277147433,-0.493390757,9.992587099
7.068,-0.281519245,-0.502469605,9.939712597
7.07,-0.285985955,-0.511719438,9.887128919
7.072,-0.290549107,-0.521144143,9.834834875
7.074,-0.295210295,-0.530747684,9.7828293
7.076,-0.299971158,-0.540534096,9.731111046
7.078,-0.304833384,-0.550507491,9.679678989
7.08,-0.309798709,-0.560672058,9.628532026
7.082,-0.314868922,-0.571032068,9.577669074
7.084,-0.320045856,-0.581591873,9.527089075
7.086,-0.3253314,-0.592355908,9.476790993
7.088,-0.330727491,-0.603328697,9.426773819
7.09,-0.33623612,-0.614514851,9.377036564
7.092,-0.341859331,-0.625919073,9.327578268
7.094,-0.347599218,-0.637546156,9.278397994
7.096,-0.353457935,-0.649400991,9.229494834
7.098,-0.359437685,-0.661488567,9.180867904
7.1,-0.365540733,-0.673813971,9.132516352
7.102,-0.371769398,-0.686382394,9.084439353
7.104,-0.378126055,-0.699199131,9.03663611
7.106,-0.384613143,-0.712269585,8.98910586
7.108,-0.391233155,-0.725599268,8.941847869
7.11,-0.39798865,-0.739193806,8.894861436
7.112,-0.404882245,-0.753058939,8.848145894
7.114,-0.411916622,-0.767200526,8.801700609
7.116,-0.419094527,-0.781624545,8.755524985
7.118,-0.426418771,-0.7963371,8.709618461
7.12,-0.433892231,-0.811344418,8.663980514
7.122,-0.441517852,-0.826652858,8.61861066
7.124,-0.449298648,-0.84226891,8.573508455
7.126,-0.457237702,-0.858199199,8.528673498
7.128,-0.465338172,-0.87445049,8.48410543
7.13,-0.473603284,-0.891029686,8.439803937
7.132,-0.482036341,-0.907943838,8.395768753
7.134,-0.490640723,-0.925200142,8.351999655
7.136,-0.499419883,-0.942805949,8.308496473
7.138,-0.508377357,-0.960768759,8.265259087
7.14,-0.517516757,-0.979096236,8.222287429
7.142,-0.526841781,-0.9977962,8.179581488
7.144,-0.536356208,-1.01687664,8.137141308
7.146,-0.546063901,-1.036345711,8.094966992
7.148,-0.555968812,-1.056211742,8.053058704
7.15,-0.56607498,-1.076483238,8.011416671
7.152,-0.576386534,-1.097168882,7.970041184
7.154,-0.586907697,-1.118277544,7.928932604
7.156,-0.597642783,-1.139818278,7.888091362
7.158,-0.608596203,-1.161800334,7.847517961
7.16,-0.619772467,-1.184233154,7.807212981
7.162,-0.631176184,-1.207126383,7.767177079
7.164,-0.642812063,-1.230489869,7.727410993
7.166,-0.654684918,-1.25433367,7.687915547
7.168,-0.666799671,-1.278668055,7.648691654
7.17,-0.679161348,-1.303503513,7.609740316
7.172,-0.691775089,-1.328850754,7.571062631
7.174,-0.704646144,-1.354720714,7.532659796
7.176,-0.71777988,-1.381124562,7.494533109
7.178,-0.731181779,-1.408073702,7.456683974
7.18,-0.744857444,-1.435579783,7.419113904
7.182,-0.758812601,-1.463654694,7.381824532
7.184,-0.773053099,-1.492310579,7.344817606
7.186,-0.787584914,-1.521559838,7.308095
7.188,-0.802414153,-1.551415132,7.271658716
7.19,-0.817547055,-1.581889388,7.235510891
7.192,-0.832989994,-1.612995807,7.199653797
7.194,-0.848749481,-1.644747864,7.164089855
7.196,-0.86483217,-1.677159321,7.128821638
7.198,-0.881244857,-1.710244224,7.093851875
7.2,-0.897994484,-1.744016915,7.059183456
7.202,-0.915088143,-1.778492036,7.024819443
7.204,-0.93253308,-1.813684534,6.990763073
